Area,Date,Mean_TemperatureF
STR,8/16/14,60
STR,8/17/14,60
STR,8/18/14,60
STR,8/19/14,61
STR,8/20/14,57
STR,8/21/14,56
STR,8/22/14,58
STR,8/23/14,57
STR,8/24/14,55
STR,8/25/14,54
STR,8/26/14,61
STR,8/27/14,62
STR,8/28/14,62
STR,8/29/14,64
STR,8/30/14,64
STR,8/31/14,56
STR,9/1/14,56
STR,9/2/14,58
STR,9/3/14,58
STR,9/4/14,61
STR,9/5/14,64
STR,9/6/14,67
STR,9/7/14,64
STR,9/8/14,67
STR,9/9/14,66
STR,9/10/14,60
STR,9/11/14,56
STR,9/12/14,54
STR,9/13/14,57
STR,9/14/14,62
STR,9/15/14,60
STR,9/16/14,62
STR,9/17/14,62
STR,9/18/14,66
STR,9/19/14,65
STR,9/20/14,66
STR,9/21/14,62
STR,9/22/14,49
STR,9/23/14,49
STR,9/24/14,51
STR,9/25/14,54
STR,9/26/14,57
STR,9/27/14,59
STR,9/28/14,59
STR,9/29/14,62
STR,9/30/14,62
STR,10/1/14,60
STR,10/2/14,58
STR,10/3/14,56
STR,10/4/14,52
STR,10/5/14,56
STR,10/6/14,54
STR,10/7/14,56
STR,10/8/14,62
STR,10/9/14,66
STR,10/10/14,60
STR,10/11/14,60
STR,10/12/14,60
STR,10/13/14,56
STR,10/14/14,59
STR,10/15/14,58
STR,10/16/14,58
STR,10/17/14,57
STR,10/18/14,56
STR,10/19/14,60
STR,10/20/14,62
STR,10/21/14,54
STR,10/22/14,44
STR,10/23/14,47
STR,10/24/14,46
STR,10/25/14,48
STR,10/26/14,54
STR,10/27/14,46
STR,10/28/14,42
STR,10/29/14,47
STR,10/30/14,50
STR,10/31/14,53
STR,11/1/14,54
STR,11/2/14,50
STR,11/3/14,52
STR,11/4/14,51
STR,11/5/14,43
STR,11/6/14,43
STR,11/7/14,42
STR,11/8/14,46
STR,11/9/14,43
STR,11/10/14,42
STR,11/11/14,42
STR,11/12/14,42
STR,11/13/14,48
STR,11/14/14,48
STR,11/15/14,45
STR,11/16/14,48
STR,11/17/14,44
STR,11/18/14,43
STR,11/19/14,42
STR,11/20/14,38
STR,11/21/14,41
STR,11/22/14,48
STR,11/23/14,44
STR,11/24/14,48
STR,11/25/14,44
STR,11/26/14,42
STR,11/27/14,42
STR,11/28/14,38
STR,11/29/14,35
STR,11/30/14,36
STR,12/1/14,36
STR,12/2/14,36
STR,12/3/14,36
STR,12/4/14,38
STR,12/5/14,37
STR,12/6/14,37
STR,12/7/14,36
STR,12/8/14,37
STR,12/9/14,32
STR,12/10/14,34
STR,12/11/14,40
STR,12/12/14,44
STR,12/13/14,46
STR,12/14/14,46
STR,12/15/14,43
STR,12/16/14,38
STR,12/17/14,38
STR,12/18/14,47
STR,12/19/14,49
STR,12/20/14,40
STR,12/21/14,40
STR,12/22/14,45
STR,12/23/14,43
STR,12/24/14,38
STR,12/25/14,39
STR,12/26/14,36
STR,12/27/14,32
STR,12/28/14,20
STR,12/29/14,18
STR,12/30/14,30
STR,12/31/14,32
HND,1/1/14,48
HND,1/2/14,46
HND,1/3/14,44
HND,1/4/14,44
HND,1/5/14,42
HND,1/6/14,44
HND,1/7/14,44
HND,1/8/14,47
HND,1/9/14,44
HND,1/10/14,38
HND,1/11/14,38
HND,1/12/14,42
HND,1/13/14,42
HND,1/14/14,40
HND,1/15/14,39
HND,1/16/14,39
HND,1/17/14,44
HND,1/18/14,42
HND,1/19/14,40
HND,1/20/14,40
HND,1/21/14,42
HND,1/22/14,40
HND,1/23/14,42
HND,1/24/14,45
HND,1/25/14,46
HND,1/26/14,49
HND,1/27/14,38
HND,1/28/14,47
HND,1/29/14,46
HND,1/30/14,52
HND,1/31/14,50
HND,2/1/14,44
HND,2/2/14,48
HND,2/3/14,56
HND,2/4/14,44
HND,2/5/14,36
HND,2/6/14,37
HND,2/7/14,38
HND,2/8/14,36
HND,2/9/14,40
HND,2/10/14,44
HND,2/11/14,38
HND,2/12/14,40
HND,2/13/14,40
HND,2/14/14,37
HND,2/15/14,38
HND,2/16/14,46
HND,2/17/14,47
HND,2/18/14,42
HND,2/19/14,42
HND,2/20/14,40
HND,2/21/14,42
HND,2/22/14,42
HND,2/23/14,42
HND,2/24/14,44
HND,2/25/14,46
HND,2/26/14,48
HND,2/27/14,52
HND,2/28/14,56
HND,3/1/14,48
HND,3/2/14,42
HND,3/3/14,46
HND,3/4/14,42
HND,3/5/14,46
HND,3/6/14,44
HND,3/7/14,40
HND,3/8/14,40
HND,3/9/14,44
HND,3/10/14,42
HND,3/11/14,42
HND,3/12/14,50
HND,3/13/14,55
HND,3/14/14,50
HND,3/15/14,46
HND,3/16/14,52
HND,3/17/14,52
HND,3/18/14,57
HND,3/19/14,52
HND,3/20/14,47
HND,3/21/14,50
HND,3/22/14,48
HND,3/23/14,52
HND,3/24/14,55
HND,3/25/14,61
HND,3/26/14,60
HND,3/27/14,56
HND,3/28/14,57
HND,3/29/14,63
HND,3/30/14,62
HND,3/31/14,60
HND,4/1/14,56
HND,4/2/14,57
HND,4/3/14,57
HND,4/4/14,60
HND,4/5/14,52
HND,4/6/14,48
HND,4/7/14,50
HND,4/8/14,58
HND,4/9/14,58
HND,4/10/14,61
HND,4/11/14,54
HND,4/12/14,56
HND,4/13/14,56
HND,4/14/14,56
HND,4/15/14,59
HND,4/16/14,64
HND,4/17/14,62
HND,4/18/14,55
HND,4/19/14,54
HND,4/20/14,50
HND,4/21/14,56
HND,4/22/14,58
HND,4/23/14,60
HND,4/24/14,60
HND,4/25/14,63
HND,4/26/14,64
HND,4/27/14,63
HND,4/28/14,65
HND,4/29/14,64
HND,4/30/14,60
HND,5/1/14,68
HND,5/2/14,68
HND,5/3/14,70
HND,5/4/14,66
HND,5/5/14,64
HND,5/6/14,58
HND,5/7/14,60
HND,5/8/14,64
HND,5/9/14,68
HND,5/10/14,65
HND,5/11/14,68
HND,5/12/14,66
HND,5/13/14,66
HND,5/14/14,70
HND,5/15/14,65
HND,5/16/14,70
HND,5/17/14,68
HND,5/18/14,68
HND,5/19/14,68
HND,5/20/14,70
HND,5/21/14,63
HND,5/22/14,65
HND,5/23/14,63
HND,5/24/14,67
HND,5/25/14,72
HND,5/26/14,70
HND,5/27/14,70
HND,5/28/14,73
HND,5/29/14,72
HND,5/30/14,73
HND,5/31/14,76
HND,6/1/14,78
HND,6/2/14,76
HND,6/3/14,74
HND,6/4/14,74
HND,6/5/14,68
HND,6/6/14,68
HND,6/7/14,66
HND,6/8/14,68
HND,6/9/14,70
HND,6/10/14,73
HND,6/11/14,70
HND,6/12/14,72
HND,6/13/14,75
HND,6/14/14,76
HND,6/15/14,75
HND,6/16/14,76
HND,6/17/14,74
HND,6/18/14,71
HND,6/19/14,76
HND,6/20/14,74
HND,6/21/14,74
HND,6/22/14,71
HND,6/23/14,74
HND,6/24/14,73
HND,6/25/14,73
HND,6/26/14,74
HND,6/27/14,74
HND,6/28/14,73
HND,6/29/14,76
HND,6/30/14,74
HND,7/1/14,76
HND,7/2/14,78
HND,7/3/14,76
HND,7/4/14,71
HND,7/5/14,70
HND,7/6/14,74
HND,7/7/14,74
HND,7/8/14,79
HND,7/9/14,75
HND,7/10/14,78
HND,7/11/14,82
HND,7/12/14,83
HND,7/13/14,78
HND,7/14/14,82
HND,7/15/14,81
HND,7/16/14,81
HND,7/17/14,80
HND,7/18/14,76
HND,7/19/14,74
HND,7/20/14,76
HND,7/21/14,76
HND,7/22/14,80
HND,7/23/14,83
HND,7/24/14,84
HND,7/25/14,84
HND,7/26/14,84
HND,7/27/14,86
HND,7/28/14,80
HND,7/29/14,81
HND,7/30/14,81
HND,7/31/14,84
HND,8/1/14,84
HND,8/2/14,84
HND,8/3/14,88
HND,8/4/14,86
HND,8/5/14,88
HND,8/6/14,86
HND,8/7/14,84
HND,8/8/14,82
HND,8/9/14,78
HND,8/10/14,79
HND,8/11/14,84
HND,8/12/14,78
HND,8/13/14,78
HND,8/14/14,80
HND,8/15/14,84
HND,8/16/14,82
HND,8/17/14,81
HND,8/18/14,84
HND,8/19/14,86
HND,8/20/14,86
HND,8/21/14,84
HND,8/22/14,86
HND,8/23/14,82
HND,8/24/14,82
HND,8/25/14,78
HND,8/26/14,76
HND,8/27/14,72
HND,8/28/14,70
HND,8/29/14,73
HND,8/30/14,72
HND,8/31/14,74
HND,9/1/14,70
HND,9/2/14,75
HND,9/3/14,74
HND,9/4/14,76
HND,9/5/14,80
HND,9/6/14,80
HND,9/7/14,72
HND,9/8/14,70
HND,9/9/14,73
HND,9/10/14,74
HND,9/11/14,70
HND,9/12/14,72
HND,9/13/14,74
HND,9/14/14,73
HND,9/15/14,74
HND,9/16/14,76
HND,9/17/14,74
HND,9/18/14,72
HND,9/19/14,70
HND,9/20/14,70
HND,9/21/14,68
HND,9/22/14,72
HND,9/23/14,70
HND,9/24/14,73
HND,9/25/14,76
HND,9/26/14,74
HND,9/27/14,68
HND,9/28/14,70
HND,9/29/14,74
HND,9/30/14,73
HND,10/1/14,73
HND,10/2/14,68
HND,10/3/14,76
HND,10/4/14,75
HND,10/5/14,66
HND,10/6/14,69
HND,10/7/14,68
HND,10/8/14,66
HND,10/9/14,68
HND,10/10/14,70
HND,10/11/14,66
HND,10/12/14,65
HND,10/13/14,68
HND,10/14/14,73
HND,10/15/14,62
HND,10/16/14,62
HND,10/17/14,65
HND,10/18/14,62
HND,10/19/14,64
HND,10/20/14,68
HND,10/21/14,66
HND,10/22/14,64
HND,10/23/14,57
HND,10/24/14,62
HND,10/25/14,62
HND,10/26/14,68
HND,10/27/14,66
HND,10/28/14,62
HND,10/29/14,60
HND,10/30/14,60
HND,10/31/14,64
HND,11/1/14,63
HND,11/2/14,66
HND,11/3/14,65
HND,11/4/14,60
HND,11/5/14,58
HND,11/6/14,64
HND,11/7/14,64
HND,11/8/14,58
HND,11/9/14,60
HND,11/10/14,63
HND,11/11/14,58
HND,11/12/14,58
HND,11/13/14,60
HND,11/14/14,52
HND,11/15/14,54
HND,11/16/14,54
HND,11/17/14,55
HND,11/18/14,55
HND,11/19/14,54
HND,11/20/14,50
HND,11/21/14,54
HND,11/22/14,56
HND,11/23/14,57
HND,11/24/14,56
HND,11/25/14,52
HND,11/26/14,49
HND,11/27/14,55
HND,11/28/14,56
HND,11/29/14,60
HND,11/30/14,58
HND,12/1/14,60
HND,12/2/14,50
HND,12/3/14,48
HND,12/4/14,52
HND,12/5/14,50
HND,12/6/14,42
HND,12/7/14,43
HND,12/8/14,46
HND,12/9/14,48
HND,12/10/14,46
HND,12/11/14,53
HND,12/12/14,50
HND,12/13/14,47
HND,12/14/14,40
HND,12/15/14,42
HND,12/16/14,42
HND,12/17/14,42
HND,12/18/14,40
HND,12/19/14,40
HND,12/20/14,44
HND,12/21/14,47
HND,12/22/14,45
HND,12/23/14,45
HND,12/24/14,48
HND,12/25/14,46
HND,12/26/14,42
HND,12/27/14,42
HND,12/28/14,40
HND,12/29/14,42
HND,12/30/14,45
HND,12/31/14,45
GOH,1/1/14,30
GOH,1/2/14,30
GOH,1/3/14,20
GOH,1/4/14,22
GOH,1/5/14,24
GOH,1/6/14,20
GOH,1/7/14,24
GOH,1/8/14,31
GOH,1/9/14,22
GOH,1/10/14,19
GOH,1/11/14,16
GOH,1/12/14,14
GOH,1/13/14,15
GOH,1/14/14,24
GOH,1/15/14,28
GOH,1/16/14,28
GOH,1/17/14,14
GOH,1/18/14,14
GOH,1/19/14,14
GOH,1/20/14,17
GOH,1/21/14,23
GOH,1/22/14,29
GOH,1/23/14,20
GOH,1/24/14,18
GOH,1/25/14,15
GOH,1/26/14,16
GOH,1/27/14,27
GOH,1/28/14,31
GOH,1/29/14,21
GOH,1/30/14,18
GOH,1/31/14,18
GOH,2/1/14,20
GOH,2/2/14,22
GOH,2/3/14,24
GOH,2/4/14,19
GOH,2/5/14,16
GOH,2/6/14,28
GOH,2/7/14,32
GOH,2/8/14,22
GOH,2/9/14,20
GOH,2/10/14,18
GOH,2/11/14,16
GOH,2/12/14,12
GOH,2/13/14,12
GOH,2/14/14,18
GOH,2/15/14,14
GOH,2/16/14,11
GOH,2/17/14,10
GOH,2/18/14,16
GOH,2/19/14,18
GOH,2/20/14,15
GOH,2/21/14,13
GOH,2/22/14,7
GOH,2/23/14,4
GOH,2/24/14,6
GOH,2/25/14,14
GOH,2/26/14,26
GOH,2/27/14,36
GOH,2/28/14,20
GOH,3/1/14,16
GOH,3/2/14,14
GOH,3/3/14,19
GOH,3/4/14,22
GOH,3/5/14,18
GOH,3/6/14,16
GOH,3/7/14,12
GOH,3/8/14,11
GOH,3/9/14,10
GOH,3/10/14,12
GOH,3/11/14,12
GOH,3/12/14,13
GOH,3/13/14,19
GOH,3/14/14,22
GOH,3/15/14,21
GOH,3/16/14,14
GOH,3/17/14,17
GOH,3/18/14,16
GOH,3/19/14,9
GOH,3/20/14,9
GOH,3/21/14,10
GOH,3/22/14,14
GOH,3/23/14,13
GOH,3/24/14,9
GOH,3/25/14,8
GOH,3/26/14,4
GOH,3/27/14,11
GOH,3/28/14,27
GOH,3/29/14,38
GOH,3/30/14,28
GOH,3/31/14,22
GOH,4/1/14,17
GOH,4/2/14,13
GOH,4/3/14,18
GOH,4/4/14,18
GOH,4/5/14,14
GOH,4/6/14,12
GOH,4/7/14,12
GOH,4/8/14,16
GOH,4/9/14,26
GOH,4/10/14,36
GOH,4/11/14,26
GOH,4/12/14,28
GOH,4/13/14,19
GOH,4/14/14,13
GOH,4/15/14,16
GOH,4/16/14,18
GOH,4/17/14,18
GOH,4/18/14,11
GOH,4/19/14,10
GOH,4/20/14,14
GOH,4/21/14,13
GOH,4/22/14,19
GOH,4/23/14,21
GOH,4/24/14,22
GOH,4/25/14,22
GOH,4/26/14,32
GOH,4/27/14,36
GOH,4/28/14,24
GOH,4/29/14,21
GOH,4/30/14,29
GOH,5/1/14,38
GOH,5/2/14,40
GOH,5/3/14,42
GOH,5/4/14,38
GOH,5/5/14,32
GOH,5/6/14,30
GOH,5/7/14,27
GOH,5/8/14,29
GOH,5/9/14,31
GOH,5/10/14,31
GOH,5/11/14,34
GOH,5/12/14,36
GOH,5/13/14,38
GOH,5/14/14,32
GOH,5/15/14,34
GOH,5/16/14,32
GOH,5/17/14,24
GOH,5/18/14,36
GOH,5/19/14,33
GOH,5/20/14,34
GOH,5/21/14,36
GOH,5/22/14,34
GOH,5/23/14,26
GOH,5/24/14,32
GOH,5/25/14,34
GOH,5/26/14,33
GOH,5/27/14,34
GOH,5/28/14,34
GOH,5/29/14,34
GOH,5/30/14,37
GOH,5/31/14,36
GOH,6/1/14,32
GOH,6/2/14,38
GOH,6/3/14,36
GOH,6/4/14,37
GOH,6/5/14,36
GOH,6/6/14,39
GOH,6/7/14,40
GOH,6/8/14,44
GOH,6/9/14,44
GOH,6/10/14,36
GOH,6/11/14,40
GOH,6/12/14,46
GOH,6/13/14,50
GOH,6/14/14,46
GOH,6/15/14,50
GOH,6/16/14,44
GOH,6/17/14,46
GOH,6/18/14,45
GOH,6/19/14,51
GOH,6/20/14,49
GOH,6/21/14,47
GOH,6/22/14,50
GOH,6/23/14,42
GOH,6/24/14,46
GOH,6/25/14,40
GOH,6/26/14,41
GOH,6/27/14,42
GOH,6/28/14,42
GOH,6/29/14,39
GOH,6/30/14,39
GOH,7/1/14,38
GOH,7/2/14,48
GOH,7/3/14,54
GOH,7/4/14,48
GOH,7/5/14,41
GOH,7/6/14,37
GOH,7/7/14,52
GOH,7/8/14,52
GOH,7/9/14,45
GOH,7/10/14,50
GOH,7/11/14,48
GOH,7/12/14,50
GOH,7/13/14,42
GOH,7/14/14,51
GOH,7/15/14,40
GOH,7/16/14,41
GOH,7/17/14,48
GOH,7/18/14,53
GOH,7/19/14,47
GOH,7/20/14,52
GOH,7/21/14,46
GOH,7/22/14,52
GOH,7/23/14,55
GOH,7/24/14,52
GOH,7/25/14,50
GOH,7/26/14,53
GOH,7/27/14,46
GOH,7/28/14,48
GOH,7/29/14,56
GOH,7/30/14,55
GOH,7/31/14,52
GOH,8/1/14,48
GOH,8/2/14,44
GOH,8/3/14,46
GOH,8/4/14,46
GOH,8/5/14,46
GOH,8/6/14,45
GOH,8/7/14,48
GOH,8/8/14,46
GOH,8/9/14,52
GOH,8/10/14,46
GOH,8/11/14,50
GOH,8/12/14,49
GOH,8/13/14,46
GOH,8/14/14,44
GOH,8/15/14,49
GOH,8/16/14,52
GOH,8/17/14,48
GOH,8/18/14,36
GOH,8/19/14,47
GOH,8/20/14,48
GOH,8/21/14,50
GOH,8/22/14,46
GOH,8/23/14,46
GOH,8/24/14,46
GOH,8/25/14,48
GOH,8/26/14,44
GOH,8/27/14,44
GOH,8/28/14,47
GOH,8/29/14,53
GOH,8/30/14,44
GOH,8/31/14,43
GOH,9/1/14,40
GOH,9/2/14,40
GOH,9/3/14,42
GOH,9/4/14,48
GOH,9/5/14,43
GOH,9/6/14,42
GOH,9/7/14,43
GOH,9/8/14,40
GOH,9/9/14,38
GOH,9/10/14,40
GOH,9/11/14,36
GOH,9/12/14,37
GOH,9/13/14,36
GOH,9/14/14,35
GOH,9/15/14,38
GOH,9/16/14,43
GOH,9/17/14,44
GOH,9/18/14,44
GOH,9/19/14,41
GOH,9/20/14,40
GOH,9/21/14,43
GOH,9/22/14,38
GOH,9/23/14,37
GOH,9/24/14,36
GOH,9/25/14,35
GOH,9/26/14,34
GOH,9/27/14,32
GOH,9/28/14,32
GOH,9/29/14,32
GOH,9/30/14,34
GOH,10/1/14,32
GOH,10/2/14,32
GOH,10/3/14,29
GOH,10/4/14,26
GOH,10/5/14,30
GOH,10/6/14,34
GOH,10/7/14,38
GOH,10/8/14,39
GOH,10/9/14,44
GOH,10/10/14,47
GOH,10/11/14,39
GOH,10/12/14,34
GOH,10/13/14,36
GOH,10/14/14,38
GOH,10/15/14,38
GOH,10/16/14,34
GOH,10/17/14,34
GOH,10/18/14,32
GOH,10/19/14,26
GOH,10/20/14,27
GOH,10/21/14,30
GOH,10/22/14,30
GOH,10/23/14,31
GOH,10/24/14,24
GOH,10/25/14,24
GOH,10/26/14,21
GOH,10/27/14,21
GOH,10/28/14,24
GOH,10/29/14,26
GOH,10/30/14,29
GOH,10/31/14,28
GOH,11/1/14,26
GOH,11/2/14,26
GOH,11/3/14,26
GOH,11/4/14,22
GOH,11/5/14,24
GOH,11/6/14,28
GOH,11/7/14,30
GOH,11/8/14,28
GOH,11/9/14,26
GOH,11/10/14,24
GOH,11/11/14,26
GOH,11/12/14,26
GOH,11/13/14,26
GOH,11/14/14,32
GOH,11/15/14,31
GOH,11/16/14,36
GOH,11/17/14,30
GOH,11/18/14,26
GOH,11/19/14,31
GOH,11/20/14,30
GOH,11/21/14,30
GOH,11/22/14,30
GOH,11/23/14,35
GOH,11/24/14,28
GOH,11/25/14,22
GOH,11/26/14,22
GOH,11/27/14,21
GOH,11/28/14,18
GOH,11/29/14,16
GOH,11/30/14,12
GOH,12/1/14,21
GOH,12/2/14,24
GOH,12/3/14,20
GOH,12/4/14,21
GOH,12/5/14,32
GOH,12/6/14,22
GOH,12/7/14,23
GOH,12/8/14,21
GOH,12/9/14,16
GOH,12/10/14,14
GOH,12/11/14,20
GOH,12/12/14,22
GOH,12/13/14,15
GOH,12/14/14,22
GOH,12/15/14,26
GOH,12/16/14,16
GOH,12/17/14,10
GOH,12/18/14,14
GOH,12/19/14,12
GOH,12/20/14,10
GOH,12/21/14,10
GOH,12/22/14,10
GOH,12/23/14,19
GOH,12/24/14,25
GOH,12/25/14,21
GOH,12/26/14,29
GOH,12/27/14,36
GOH,12/28/14,32
GOH,12/29/14,28
GOH,12/30/14,24
GOH,12/31/14,22
BOS,1/1/14,24
BOS,1/2/14,14
BOS,1/3/14,8
BOS,1/4/14,15
BOS,1/5/14,31
BOS,1/6/14,43
BOS,1/7/14,19
BOS,1/8/14,15
BOS,1/9/14,25
BOS,1/10/14,28
BOS,1/11/14,47
BOS,1/12/14,46
BOS,1/13/14,41
BOS,1/14/14,47
BOS,1/15/14,42
BOS,1/16/14,36
BOS,1/17/14,40
BOS,1/18/14,35
BOS,1/19/14,33
BOS,1/20/14,34
BOS,1/21/14,19
BOS,1/22/14,13
BOS,1/23/14,14
BOS,1/24/14,13
BOS,1/25/14,27
BOS,1/26/14,21
BOS,1/27/14,34
BOS,1/28/14,17
BOS,1/29/14,21
BOS,1/30/14,23
BOS,1/31/14,33
BOS,2/1/14,37
BOS,2/2/14,43
BOS,2/3/14,34
BOS,2/4/14,29
BOS,2/5/14,29
BOS,2/6/14,24
BOS,2/7/14,25
BOS,2/8/14,24
BOS,2/9/14,26
BOS,2/10/14,25
BOS,2/11/14,20
BOS,2/12/14,16
BOS,2/13/14,29
BOS,2/14/14,33
BOS,2/15/14,31
BOS,2/16/14,28
BOS,2/17/14,22
BOS,2/18/14,25
BOS,2/19/14,29
BOS,2/20/14,41
BOS,2/21/14,39
BOS,2/22/14,42
BOS,2/23/14,43
BOS,2/24/14,35
BOS,2/25/14,26
BOS,2/26/14,24
BOS,2/27/14,21
BOS,2/28/14,18
BOS,3/1/14,26
BOS,3/2/14,35
BOS,3/3/14,23
BOS,3/4/14,22
BOS,3/5/14,25
BOS,3/6/14,18
BOS,3/7/14,25
BOS,3/8/14,41
BOS,3/9/14,37
BOS,3/10/14,36
BOS,3/11/14,47
BOS,3/12/14,42
BOS,3/13/14,21
BOS,3/14/14,28
BOS,3/15/14,48
BOS,3/16/14,30
BOS,3/17/14,22
BOS,3/18/14,27
BOS,3/19/14,34
BOS,3/20/14,45
BOS,3/21/14,40
BOS,3/22/14,43
BOS,3/23/14,33
BOS,3/24/14,25
BOS,3/25/14,30
BOS,3/26/14,30
BOS,3/27/14,34
BOS,3/28/14,48
BOS,3/29/14,46
BOS,3/30/14,40
BOS,3/31/14,38
BOS,4/1/14,41
BOS,4/2/14,42
BOS,4/3/14,44
BOS,4/4/14,41
BOS,4/5/14,46
BOS,4/6/14,47
BOS,4/7/14,49
BOS,4/8/14,54
BOS,4/9/14,50
BOS,4/10/14,47
BOS,4/11/14,59
BOS,4/12/14,59
BOS,4/13/14,54
BOS,4/14/14,66
BOS,4/15/14,55
BOS,4/16/14,38
BOS,4/17/14,36
BOS,4/18/14,37
BOS,4/19/14,50
BOS,4/20/14,44
BOS,4/21/14,53
BOS,4/22/14,60
BOS,4/23/14,52
BOS,4/24/14,51
BOS,4/25/14,50
BOS,4/26/14,45
BOS,4/27/14,46
BOS,4/28/14,48
BOS,4/29/14,43
BOS,4/30/14,43
BOS,5/1/14,52
BOS,5/2/14,60
BOS,5/3/14,59
BOS,5/4/14,56
BOS,5/5/14,58
BOS,5/6/14,56
BOS,5/7/14,58
BOS,5/8/14,55
BOS,5/9/14,55
BOS,5/10/14,69
BOS,5/11/14,71
BOS,5/12/14,69
BOS,5/13/14,49
BOS,5/14/14,55
BOS,5/15/14,67
BOS,5/16/14,66
BOS,5/17/14,67
BOS,5/18/14,58
BOS,5/19/14,60
BOS,5/20/14,61
BOS,5/21/14,59
BOS,5/22/14,55
BOS,5/23/14,55
BOS,5/24/14,57
BOS,5/25/14,59
BOS,5/26/14,67
BOS,5/27/14,62
BOS,5/28/14,47
BOS,5/29/14,51
BOS,5/30/14,57
BOS,5/31/14,56
BOS,6/1/14,59
BOS,6/2/14,70
BOS,6/3/14,65
BOS,6/4/14,58
BOS,6/5/14,59
BOS,6/6/14,67
BOS,6/7/14,71
BOS,6/8/14,74
BOS,6/9/14,74
BOS,6/10/14,69
BOS,6/11/14,61
BOS,6/12/14,63
BOS,6/13/14,62
BOS,6/14/14,68
BOS,6/15/14,69
BOS,6/16/14,68
BOS,6/17/14,73
BOS,6/18/14,78
BOS,6/19/14,76
BOS,6/20/14,69
BOS,6/21/14,66
BOS,6/22/14,65
BOS,6/23/14,68
BOS,6/24/14,72
BOS,6/25/14,78
BOS,6/26/14,71
BOS,6/27/14,66
BOS,6/28/14,70
BOS,6/29/14,74
BOS,6/30/14,77
BOS,7/1/14,79
BOS,7/2/14,82
BOS,7/3/14,81
BOS,7/4/14,70
BOS,7/5/14,70
BOS,7/6/14,76
BOS,7/7/14,79
BOS,7/8/14,83
BOS,7/9/14,81
BOS,7/10/14,74
BOS,7/11/14,68
BOS,7/12/14,71
BOS,7/13/14,77
BOS,7/14/14,79
BOS,7/15/14,78
BOS,7/16/14,73
BOS,7/17/14,74
BOS,7/18/14,71
BOS,7/19/14,68
BOS,7/20/14,67
BOS,7/21/14,67
BOS,7/22/14,75
BOS,7/23/14,82
BOS,7/24/14,70
BOS,7/25/14,73
BOS,7/26/14,75
BOS,7/27/14,73
BOS,7/28/14,75
BOS,7/29/14,72
BOS,7/30/14,71
BOS,7/31/14,72
BOS,8/1/14,74
BOS,8/2/14,67
BOS,8/3/14,66
BOS,8/4/14,71
BOS,8/5/14,76
BOS,8/6/14,77
BOS,8/7/14,72
BOS,8/8/14,73
BOS,8/9/14,72
BOS,8/10/14,73
BOS,8/11/14,75
BOS,8/12/14,73
BOS,8/13/14,67
BOS,8/14/14,70
BOS,8/15/14,68
BOS,8/16/14,70
BOS,8/17/14,73
BOS,8/18/14,71
BOS,8/19/14,67
BOS,8/20/14,67
BOS,8/21/14,66
BOS,8/22/14,68
BOS,8/23/14,67
BOS,8/24/14,69
BOS,8/25/14,74
BOS,8/26/14,75
BOS,8/27/14,79
BOS,8/28/14,73
BOS,8/29/14,65
BOS,8/30/14,69
BOS,8/31/14,76
BOS,9/1/14,79
BOS,9/2/14,82
BOS,9/3/14,79
BOS,9/4/14,75
BOS,9/5/14,79
BOS,9/6/14,81
BOS,9/7/14,70
BOS,9/8/14,65
BOS,9/9/14,65
BOS,9/10/14,65
BOS,9/11/14,71
BOS,9/12/14,62
BOS,9/13/14,60
BOS,9/14/14,59
BOS,9/15/14,58
BOS,9/16/14,60
BOS,9/17/14,62
BOS,9/18/14,65
BOS,9/19/14,51
BOS,9/20/14,60
BOS,9/21/14,73
BOS,9/22/14,64
BOS,9/23/14,61
BOS,9/24/14,60
BOS,9/25/14,58
BOS,9/26/14,62
BOS,9/27/14,71
BOS,9/28/14,74
BOS,9/29/14,66
BOS,9/30/14,57
BOS,10/1/14,57
BOS,10/2/14,54
BOS,10/3/14,52
BOS,10/4/14,58
BOS,10/5/14,55
BOS,10/6/14,55
BOS,10/7/14,64
BOS,10/8/14,66
BOS,10/9/14,58
BOS,10/10/14,57
BOS,10/11/14,51
BOS,10/12/14,52
BOS,10/13/14,54
BOS,10/14/14,68
BOS,10/15/14,71
BOS,10/16/14,65
BOS,10/17/14,64
BOS,10/18/14,63
BOS,10/19/14,50
BOS,10/20/14,49
BOS,10/21/14,56
BOS,10/22/14,53
BOS,10/23/14,51
BOS,10/24/14,49
BOS,10/25/14,55
BOS,10/26/14,53
BOS,10/27/14,55
BOS,10/28/14,53
BOS,10/29/14,63
BOS,10/30/14,53
BOS,10/31/14,50
BOS,11/1/14,44
BOS,11/2/14,38
BOS,11/3/14,45
BOS,11/4/14,51
BOS,11/5/14,57
BOS,11/6/14,49
BOS,11/7/14,44
BOS,11/8/14,42
BOS,11/9/14,48
BOS,11/10/14,48
BOS,11/11/14,53
BOS,11/12/14,53
BOS,11/13/14,44
BOS,11/14/14,39
BOS,11/15/14,35
BOS,11/16/14,36
BOS,11/17/14,43
BOS,11/18/14,36
BOS,11/19/14,31
BOS,11/20/14,40
BOS,11/21/14,32
BOS,11/22/14,34
BOS,11/23/14,51
BOS,11/24/14,54
BOS,11/25/14,55
BOS,11/26/14,42
BOS,11/27/14,35
BOS,11/28/14,31
BOS,11/29/14,29
BOS,11/30/14,45
BOS,12/1/14,52
BOS,12/2/14,38
BOS,12/3/14,44
BOS,12/4/14,37
BOS,12/5/14,34
